event_key,source,source_event_id,source_series_id,datetime_utc,date_label,time_label,time_is_exact,country,currency,title,category,impact,actual,forecast,previous,revised_previous,unit,actual_raw,forecast_raw,previous_raw,revised_previous_raw,surprise,surprise_pct,source_better_worse,source_url,fetched_at_utc
forexfactory:134989,forexfactory,134989,62,2024-01-09T06:45:00Z,"Jan 9, 2024",12:45am,True,SZ,CHF,Unemployment Rate,UNEMPLOYMENT_RATE,low,2.2,2.2,2.1,,%,2.2%,2.2%,2.1%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139356,forexfactory,139356,221,2024-01-09T07:00:00Z,"Jan 9, 2024",1:00am,True,GE,EUR,German Industrial Production m/m,OTHER,low,-0.7,0.4,-0.4,-0.3,%,-0.7%,0.4%,-0.4%,-0.3%,-1.1,-2.75,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134820,forexfactory,134820,126,2024-01-09T07:45:00Z,"Jan 9, 2024",1:45am,True,FR,EUR,French Trade Balance,OTHER,low,-5.9,-7.9,-8.6,-8.5,B,-5.9B,-7.9B,-8.6B,-8.5B,2.0,0.253165,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135027,forexfactory,135027,517,2024-01-09T08:00:00Z,"Jan 9, 2024",2:00am,True,SZ,CHF,Foreign Currency Reserves,OTHER,medium,654.0,,642.0,,B,654B,,642B,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:129259,forexfactory,129259,486,2024-01-09T09:00:00Z,"Jan 9, 2024",3:00am,True,IT,EUR,Italian Monthly Unemployment Rate,UNEMPLOYMENT_RATE,low,7.5,7.8,7.8,7.7,%,7.5%,7.8%,7.8%,7.7%,-0.3,-0.038462,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138937,forexfactory,138937,59,2024-01-09T10:00:00Z,"Jan 9, 2024",4:00am,True,EZ,EUR,Unemployment Rate,UNEMPLOYMENT_RATE,low,6.4,6.5,6.5,,%,6.4%,6.5%,6.5%,,-0.1,-0.015385,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136867,forexfactory,136867,570,2024-01-09T11:00:00Z,"Jan 9, 2024",5:00am,True,US,USD,NFIB Small Business Index,OTHER,low,91.9,90.7,90.6,,,91.9,90.7,90.6,,1.2,0.01323,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136120,forexfactory,136120,117,2024-01-09T13:30:00Z,"Jan 9, 2024",7:30am,True,US,USD,Trade Balance,OTHER,low,-63.2,-64.9,-64.3,-64.5,B,-63.2B,-64.9B,-64.3B,-64.5B,1.7,0.026194,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138066,forexfactory,138066,118,2024-01-09T13:30:00Z,"Jan 9, 2024",7:30am,True,CA,CAD,Trade Balance,OTHER,low,1.6,2.0,3.0,3.2,B,1.6B,2.0B,3.0B,3.2B,-0.4,-0.2,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138067,forexfactory,138067,200,2024-01-09T13:30:00Z,"Jan 9, 2024",7:30am,True,CA,CAD,Building Permits m/m,OTHER,low,-3.9,-1.5,2.3,3.0,%,-3.9%,-1.5%,2.3%,3.0%,-2.4,-1.6,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138493,forexfactory,138493,237,2024-01-09T15:02:00Z,"Jan 9, 2024",9:02am,True,US,USD,RCM/TIPP Economic Optimism,OTHER,low,44.7,42.0,40.0,,,44.7,42.0,40.0,,2.7,0.064286,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139909,forexfactory,139909,880,2024-01-09T17:00:00Z,"Jan 9, 2024",11:00am,True,US,USD,FOMC Member Barr Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137990,forexfactory,137990,754,2024-01-09T21:30:00Z,"Jan 9, 2024",3:30pm,True,US,USD,API Weekly Statistical Bulletin,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139649,forexfactory,139649,181,2024-01-09T23:30:00Z,"Jan 9, 2024",5:30pm,True,JN,JPY,Average Cash Earnings y/y,OTHER,low,0.2,1.5,1.5,,%,0.2%,1.5%,1.5%,,-1.3,-0.866667,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137896,forexfactory,137896,190,2024-01-10T00:00:00Z,"Jan 9, 2024",6:00pm,True,NZ,NZD,ANZ Commodity Prices m/m,OTHER,low,2.4,,-1.3,-1.2,%,2.4%,,-1.3%,-1.2%,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:132791,forexfactory,132791,888,2024-01-10T00:30:00Z,"Jan 9, 2024",6:30pm,True,AU,AUD,CPI y/y,CPI,high,4.3,4.4,4.9,,%,4.3%,4.4%,4.9%,,-0.1,-0.022727,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135848,forexfactory,135848,574,2024-01-10T03:35:00Z,"Jan 9, 2024",9:35pm,True,JN,JPY,10-y Bond Auction,OTHER,low,,,,,,0.60|2.9,,0.70|2.8,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134738,forexfactory,134738,222,2024-01-10T07:45:00Z,"Jan 10, 2024",1:45am,True,FR,EUR,French Industrial Production m/m,OTHER,low,0.5,0.1,-0.3,,%,0.5%,0.1%,-0.3%,,0.4,4.0,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134752,forexfactory,134752,108,2024-01-10T09:00:00Z,"Jan 10, 2024",3:00am,True,IT,EUR,Italian Retail Sales m/m,RETAIL_SALES,low,0.4,0.2,0.4,,%,0.4%,0.2%,0.4%,,0.2,1.0,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135362,forexfactory,135362,522,2024-01-10T10:34:00Z,"Jan 10, 2024",4:34am,True,GE,EUR,German 10-y Bond Auction,OTHER,low,,,,,,2.19|1.7,,2.45|1.7,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139911,forexfactory,139911,838,2024-01-10T14:15:00Z,"Jan 10, 2024",8:15am,True,UK,GBP,BOE Gov Bailey Speaks,OTHER,high,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136953,forexfactory,136953,154,2024-01-10T15:00:00Z,"Jan 10, 2024",9:00am,True,US,USD,Final Wholesale Inventories m/m,OTHER,low,-0.2,-0.2,-0.2,,%,-0.2%,-0.2%,-0.2%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137564,forexfactory,137564,10,2024-01-10T15:30:00Z,"Jan 10, 2024",9:30am,True,US,USD,Crude Oil Inventories,OTHER,low,1.3,-0.2,-5.5,,M,1.3M,-0.2M,-5.5M,,1.5,7.5,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137313,forexfactory,137313,519,2024-01-10T18:01:00Z,"Jan 10, 2024",12:01pm,True,US,USD,10-y Bond Auction,OTHER,medium,,,,,,4.02|2.6,,4.30|2.5,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139910,forexfactory,139910,518,2024-01-10T20:15:00Z,"Jan 10, 2024",2:15pm,True,US,USD,FOMC Member Williams Speaks,FOMC,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137961,forexfactory,137961,229,2024-01-10T21:45:00Z,"Jan 10, 2024",3:45pm,True,NZ,NZD,Building Consents m/m,OTHER,low,-10.6,,8.7,8.5,%,-10.6%,,8.7%,8.5%,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138052,forexfactory,138052,122,2024-01-11T00:30:00Z,"Jan 10, 2024",6:30pm,True,AU,AUD,Goods Trade Balance,OTHER,low,11.44,7.5,7.13,7.66,B,11.44B,7.50B,7.13B,7.66B,3.94,0.525333,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139802,forexfactory,139802,145,2024-01-11T05:00:00Z,"Jan 10, 2024",11:00pm,True,JN,JPY,Leading Indicators,OTHER,low,107.7,107.9,108.7,108.9,%,107.7%,107.9%,108.7%,108.9%,-0.2,-0.001854,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:132465,forexfactory,132465,612,2024-01-11T09:00:00Z,"Jan 11, 2024",3:00am,True,EZ,EUR,ECB Economic Bulletin,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134723,forexfactory,134723,223,2024-01-11T09:00:00Z,"Jan 11, 2024",3:00am,True,IT,EUR,Italian Industrial Production m/m,OTHER,low,-1.5,-0.2,-0.2,,%,-1.5%,-0.2%,-0.2%,,-1.3,-6.5,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135768,forexfactory,135768,290,2024-01-11T09:30:00Z,"Jan 11, 2024",3:30am,True,UK,GBP,Housing Equity Withdrawal q/q,OTHER,low,-21.8,-20.4,-23.2,-23.5,B,-21.8B,-20.4B,-23.2B,-23.5B,-1.4,-0.068627,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136033,forexfactory,136033,78,2024-01-11T13:30:00Z,"Jan 11, 2024",7:30am,True,US,USD,CPI m/m,CPI,high,0.3,0.2,0.1,,%,0.3%,0.2%,0.1%,,0.1,0.5,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136034,forexfactory,136034,79,2024-01-11T13:30:00Z,"Jan 11, 2024",7:30am,True,US,USD,Core CPI m/m,CPI,high,0.3,0.3,0.3,,%,0.3%,0.3%,0.3%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136046,forexfactory,136046,884,2024-01-11T13:30:00Z,"Jan 11, 2024",7:30am,True,US,USD,CPI y/y,CPI,high,3.4,3.2,3.1,,%,3.4%,3.2%,3.1%,,0.2,0.0625,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136524,forexfactory,136524,11,2024-01-11T13:30:00Z,"Jan 11, 2024",7:30am,True,US,USD,Unemployment Claims,JOBLESS_CLAIMS,high,202.0,209.0,202.0,203.0,K,202K,209K,202K,203K,-7.0,-0.033493,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:153025,forexfactory,153025,933,2024-01-11T13:30:00Z,"Jan 11, 2024",7:30am,True,US,USD,Core CPI y/y,CPI,high,3.9,3.8,4.0,,%,3.9%,3.8%,4.0%,,0.1,0.026316,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135921,forexfactory,135921,26,2024-01-11T15:30:00Z,"Jan 11, 2024",9:30am,True,US,USD,Natural Gas Storage,OTHER,low,-140.0,-121.0,-14.0,,B,-140B,-121B,-14B,,-19.0,-0.157025,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137314,forexfactory,137314,540,2024-01-11T18:01:00Z,"Jan 11, 2024",12:01pm,True,US,USD,30-y Bond Auction,OTHER,medium,,,,,,4.23|2.4,,4.34|2.4,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137551,forexfactory,137551,322,2024-01-11T19:00:00Z,"Jan 11, 2024",1:00pm,True,US,USD,Federal Budget Balance,OTHER,low,-129.4,-66.2,-314.0,,B,-129.4B,-66.2B,-314.0B,,-63.2,-0.954683,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139752,forexfactory,139752,388,2024-01-11T23:50:00Z,"Jan 11, 2024",5:50pm,True,JN,JPY,Bank Lending y/y,OTHER,low,3.1,2.7,2.8,,%,3.1%,2.7%,2.8%,,0.4,0.148148,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139758,forexfactory,139758,217,2024-01-11T23:50:00Z,"Jan 11, 2024",5:50pm,True,JN,JPY,Current Account,OTHER,low,1.89,2.18,2.62,,T,1.89T,2.18T,2.62T,,-0.29,-0.133028,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:146431,forexfactory,146431,923,2024-01-12T00:30:00Z,"Jan 11, 2024",6:30pm,True,AU,AUD,Household Spending m/m,OTHER,low,7.4,,-0.5,,%,7.4%,,-0.5%,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135143,forexfactory,135143,454,2024-01-12T01:30:00Z,"Jan 11, 2024",7:30pm,True,CH,CNY,CPI y/y,CPI,high,-0.3,-0.4,-0.5,,%,-0.3%,-0.4%,-0.5%,,0.1,0.25,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135144,forexfactory,135144,455,2024-01-12T01:30:00Z,"Jan 11, 2024",7:30pm,True,CH,CNY,PPI y/y,PPI,medium,-2.7,-2.6,-3.0,,%,-2.7%,-2.6%,-3.0%,,-0.1,-0.038462,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135202,forexfactory,135202,630,2024-01-12T02:11:00Z,"Jan 11, 2024",8:11pm,True,CH,CNY,Trade Balance,OTHER,low,541.0,520.0,491.0,,B,541B,520B,491B,,21.0,0.040385,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135203,forexfactory,135203,450,2024-01-12T02:12:00Z,"Jan 11, 2024",8:12pm,True,CH,CNY,USD-Denominated Trade Balance,OTHER,low,75.3,76.2,68.4,,B,75.3B,76.2B,68.4B,,-0.9,-0.011811,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135860,forexfactory,135860,575,2024-01-12T03:35:00Z,"Jan 11, 2024",9:35pm,True,JN,JPY,30-y Bond Auction,OTHER,low,,,,,,1.63|3.0,,1.62|2.6,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139544,forexfactory,139544,324,2024-01-12T05:00:00Z,"Jan 11, 2024",11:00pm,True,JN,JPY,Economy Watchers Sentiment,OTHER,low,50.7,49.9,49.5,,,50.7,49.9,49.5,,0.8,0.016032,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138804,forexfactory,138804,804,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,GDP m/m,GDP,high,0.3,0.2,-0.3,,%,0.3%,0.2%,-0.3%,,0.1,0.5,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138805,forexfactory,138805,385,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,Index of Services 3m/3m,OTHER,low,0.0,0.1,0.1,-0.1,%,0.0%,0.1%,0.1%,-0.1%,-0.1,-1.0,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138806,forexfactory,138806,193,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,Industrial Production m/m,OTHER,low,0.3,0.3,-0.8,-1.3,%,0.3%,0.3%,-0.8%,-1.3%,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138807,forexfactory,138807,194,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,Manufacturing Production m/m,OTHER,low,0.4,0.3,-1.1,-1.2,%,0.4%,0.3%,-1.1%,-1.2%,0.1,0.333333,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138808,forexfactory,138808,599,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,Construction Output m/m,OTHER,low,-0.2,0.2,-0.5,-0.4,%,-0.2%,0.2%,-0.5%,-0.4%,-0.4,-2.0,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138809,forexfactory,138809,119,2024-01-12T07:00:00Z,"Jan 12, 2024",1:00am,True,UK,GBP,Goods Trade Balance,OTHER,low,-14.2,-15.7,-17.0,-15.9,B,-14.2B,-15.7B,-17.0B,-15.9B,1.5,0.095541,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:131962,forexfactory,131962,357,2024-01-12T07:45:00Z,"Jan 12, 2024",1:45am,True,FR,EUR,French Consumer Spending m/m,OTHER,low,0.7,-0.1,-0.9,,%,0.7%,-0.1%,-0.9%,,0.8,8.0,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134829,forexfactory,134829,171,2024-01-12T07:45:00Z,"Jan 12, 2024",1:45am,True,FR,EUR,French Final CPI m/m,CPI,low,0.1,0.1,0.1,,%,0.1%,0.1%,0.1%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135167,forexfactory,135167,476,2024-01-12T09:36:00Z,"Jan 12, 2024",3:36am,True,CH,CNY,M2 Money Supply y/y,OTHER,low,9.7,10.1,10.0,,%,9.7%,10.1%,10.0%,,-0.4,-0.039604,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135168,forexfactory,135168,477,2024-01-12T09:36:00Z,"Jan 12, 2024",3:36am,True,CH,CNY,New Loans,OTHER,medium,1170.0,1360.0,1090.0,,B,1170B,1360B,1090B,,-190.0,-0.139706,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135756,forexfactory,135756,206,2024-01-12T12:35:00Z,"Jan 12, 2024",6:35am,True,UK,GBP,NIESR GDP Estimate,GDP,low,0.0,,-0.1,-0.2,%,0.0%,,-0.1%,-0.2%,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136008,forexfactory,136008,87,2024-01-12T13:30:00Z,"Jan 12, 2024",7:30am,True,US,USD,Core PPI m/m,PPI,high,0.0,0.2,0.0,,%,0.0%,0.2%,0.0%,,-0.2,-1.0,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136009,forexfactory,136009,86,2024-01-12T13:30:00Z,"Jan 12, 2024",7:30am,True,US,USD,PPI m/m,PPI,high,-0.1,0.1,0.0,-0.1,%,-0.1%,0.1%,0.0%,-0.1%,-0.2,-2.0,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139612,forexfactory,139612,376,2024-01-14T23:50:00Z,"Jan 14, 2024",5:50pm,True,JN,JPY,M2 Money Stock y/y,OTHER,low,2.3,2.2,2.3,,%,2.3%,2.2%,2.3%,,0.1,0.045455,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135808,forexfactory,135808,243,2024-01-15T00:01:00Z,"Jan 14, 2024",6:01pm,True,UK,GBP,Rightmove HPI m/m,OTHER,low,1.3,,-1.9,,%,1.3%,,-1.9%,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137222,forexfactory,137222,294,2024-01-15T00:13:00Z,"Jan 14, 2024",6:13pm,True,AU,AUD,MI Inflation Gauge m/m,OTHER,low,1.0,,0.3,,%,1.0%,,0.3%,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137353,forexfactory,137353,234,2024-01-15T00:30:00Z,"Jan 14, 2024",6:30pm,True,AU,AUD,ANZ Job Advertisements m/m,OTHER,low,0.1,,-4.6,-5.1,%,0.1%,,-4.6%,-5.1%,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139824,forexfactory,139824,321,2024-01-15T05:59:00Z,"Jan 14, 2024",11:59pm,True,JN,JPY,Prelim Machine Tool Orders y/y,OTHER,low,-9.9,,-13.6,,%,-9.9%,,-13.6%,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135467,forexfactory,135467,291,2024-01-15T07:00:00Z,"Jan 15, 2024",1:00am,True,GE,EUR,German WPI m/m,OTHER,low,-0.6,0.2,-0.2,,%,-0.6%,0.2%,-0.2%,,-0.8,-4.0,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:134763,forexfactory,134763,127,2024-01-15T09:00:00Z,"Jan 15, 2024",3:00am,True,IT,EUR,Italian Trade Balance,OTHER,low,3.89,5.2,4.7,4.73,B,3.89B,5.20B,4.70B,4.73B,-1.31,-0.251923,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138401,forexfactory,138401,444,2024-01-15T09:15:00Z,"Jan 15, 2024",Day 1,False,WW,All,WEF Annual Meetings,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138939,forexfactory,138939,220,2024-01-15T10:00:00Z,"Jan 15, 2024",4:00am,True,EZ,EUR,Industrial Production m/m,OTHER,low,-0.3,-0.3,-0.7,,%,-0.3%,-0.3%,-0.7%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138940,forexfactory,138940,120,2024-01-15T10:00:00Z,"Jan 15, 2024",4:00am,True,EZ,EUR,Trade Balance,OTHER,low,14.8,11.2,10.9,11.1,B,14.8B,11.2B,10.9B,11.1B,3.6,0.321429,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135579,forexfactory,135579,562,2024-01-15T10:15:00Z,"Jan 15, 2024",All Day,False,EZ,EUR,Eurogroup Meetings,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136576,forexfactory,136576,370,2024-01-15T13:00:00Z,"Jan 15, 2024",All Day,False,US,USD,Bank Holiday,OTHER,holiday,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138068,forexfactory,138068,363,2024-01-15T13:30:00Z,"Jan 15, 2024",7:30am,True,CA,CAD,Manufacturing Sales m/m,OTHER,low,1.2,0.9,-2.8,-2.9,%,1.2%,0.9%,-2.8%,-2.9%,0.3,0.333333,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138069,forexfactory,138069,362,2024-01-15T13:30:00Z,"Jan 15, 2024",7:30am,True,CA,CAD,Wholesale Sales m/m,OTHER,low,0.9,0.9,-0.5,-0.3,%,0.9%,0.9%,-0.5%,-0.3%,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:136717,forexfactory,136717,421,2024-01-15T15:30:00Z,"Jan 15, 2024",9:30am,True,CA,CAD,BOC Business Outlook Survey,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137494,forexfactory,137494,318,2024-01-15T21:00:00Z,"Jan 15, 2024",3:00pm,True,NZ,NZD,NZIER Business Confidence,OTHER,low,-2.0,,-52.0,,,-2,,-52,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:137234,forexfactory,137234,338,2024-01-15T23:30:00Z,"Jan 15, 2024",5:30pm,True,AU,AUD,Westpac Consumer Sentiment,OTHER,low,-1.3,,2.7,,%,-1.3%,,2.7%,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139695,forexfactory,139695,148,2024-01-15T23:50:00Z,"Jan 15, 2024",5:50pm,True,JN,JPY,PPI y/y,PPI,low,0.0,-0.3,0.3,,%,0.0%,-0.3%,0.3%,,0.3,1.0,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138696,forexfactory,138696,180,2024-01-16T07:00:00Z,"Jan 16, 2024",1:00am,True,UK,GBP,Average Earnings Index 3m/y,OTHER,medium,6.5,6.8,7.2,,%,6.5%,6.8%,7.2%,,-0.3,-0.044118,2,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138697,forexfactory,138697,58,2024-01-16T07:00:00Z,"Jan 16, 2024",1:00am,True,UK,GBP,Unemployment Rate,UNEMPLOYMENT_RATE,low,4.2,4.2,4.2,,%,4.2%,4.2%,4.2%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138698,forexfactory,138698,68,2024-01-16T07:00:00Z,"Jan 16, 2024",1:00am,True,UK,GBP,Claimant Count Change,OTHER,high,11.7,18.1,16.0,0.6,K,11.7K,18.1K,16.0K,0.6K,-6.4,-0.353591,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:139357,forexfactory,139357,170,2024-01-16T07:00:00Z,"Jan 16, 2024",1:00am,True,GE,EUR,German Final CPI m/m,CPI,low,0.1,0.1,0.1,,%,0.1%,0.1%,0.1%,,0.0,0.0,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138402,forexfactory,138402,444,2024-01-16T09:15:00Z,"Jan 16, 2024",Day 2,False,WW,All,WEF Annual Meetings,OTHER,medium,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135402,forexfactory,135402,313,2024-01-16T10:00:00Z,"Jan 16, 2024",4:00am,True,GE,EUR,German ZEW Economic Sentiment,OTHER,low,15.2,11.6,12.8,,,15.2,11.6,12.8,,3.6,0.310345,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135403,forexfactory,135403,314,2024-01-16T10:00:00Z,"Jan 16, 2024",4:00am,True,EZ,EUR,ZEW Economic Sentiment,OTHER,low,22.7,20.2,23.0,,,22.7,20.2,23.0,,2.5,0.123762,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:135580,forexfactory,135580,504,2024-01-16T10:15:00Z,"Jan 16, 2024",All Day,False,EZ,EUR,ECOFIN Meetings,OTHER,low,,,,,,,,,,,,0,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
forexfactory:138219,forexfactory,138219,201,2024-01-16T13:15:00Z,"Jan 16, 2024",7:15am,True,CA,CAD,Housing Starts,OTHER,low,249.0,245.0,213.0,211.0,K,249K,245K,213K,211K,4.0,0.016327,1,https://www.forexfactory.com/calendar?month=jan.2024,2026-09-02T16:11:03Z
